Player_ID,SEASON_ID,full_name,games_played,all_nba,FG_PCT,FG3_PCT,OREB,DREB,AST,STL,BLK,TOV,PTS,PLUS_MINUS
201935,22020,James Harden,44,0,0.4074349436504876,0.7270936441781715,0.1523876404494382,0.678269275448903,0.9999999999999999,0.5577874603057381,0.22169811320754718,0.9427383975987069,0.7535855905678582,0.5851101261968401
201937,22020,Ricky Rubio,68,0,0.18886772262900187,0.45173183886735213,0.06939854593522801,0.22700695831454154,0.5808150230319798,0.6777368949204376,0.017388087310395855,0.3599087291346924,0.21683201108556288,0.3357275772236695
201939,22020,Stephen Curry,63,1,0.4498789876802505,0.8849092645654252,0.07990012484394507,0.4553196914642697,0.5234687920702431,0.5667479014351476,0.0375361884795847,0.78625853481545,1.0,0.6610558775054496
201942,22020,DeMar DeRozan,61,0,0.47358598798911866,0.28764855089482827,0.12216798673788912,0.30379580916811805,0.6329205920834069,0.4125527693065747,0.07268790596968759,0.43755843310332293,0.6519550761108966,0.38657531405004064
201949,22020,James Johnson,51,0,0.3390191604329791,0.4304736221136019,0.11604979070279797,0.22440206458633105,0.15990031739490893,0.3646485401634252,0.24343322234554196,0.22484957963790453,0.17192748701862315,0.34685522887979164
201950,22020,Jrue Holiday,59,0,0.4876490345157033,0.8020494390753242,0.24795277090078083,0.27349768875192604,0.550823286956743,0.7719919040603616,0.18537469352947447,0.4867431876616744,0.5234083021450792,0.7877135990613943
201959,22020,Taj Gibson,45,0,0.6571120058488034,0.08753581661891117,0.4561797752808989,0.2788617094641191,0.053720290217663266,0.29639859193067963,0.3218728162124388,0.08110521049796043,0.109738545172146,0.6121771492370675
201961,22020,Wayne Ellington,46,0,0.28031577382367345,0.7862993646443255,0.036761113825109916,0.09089559820308903,0.11587386191817779,0.14555151343905626,0.05783429040196883,0.13681949143184122,0.2519319294533422,0.39561495768676885
201980,22020,Danny Green,69,0,0.30478368322365,0.8222561355425441,0.15274385279270478,0.2379928144726468,0.139884623612637,0.6230706742485783,0.23990520463038922,0.19865880959312537,0.24757116005807606,0.6952832478438861
201988,22020,Patty Mills,68,0,0.2705777688708867,0.755119669644362,0.03759087904824852,0.07540214333268903,0.20352323065828784,0.2602857552444211,0.013041065482796892,0.19855487796596358,0.2925469385268993,0.49030517305545224
202066,22020,Garrett Temple,56,0,0.2927974230290312,0.6461190135079821,0.09234550561797755,0.17085289208783183,0.1876121376746846,0.33642799118022515,0.15835579514824796,0.21443414585875914,0.18322385451721462,0.513009729384869
202083,22020,Wesley Matthews,58,0,0.07290449058981563,0.5235772156901493,0.05492057342115459,0.05600017625360375,0.06612545616108634,0.27930754362867305,0.08664064194317934,0.0712027962006067,0.09151075187231651,0.5038935872592175
202324,22020,Derrick Favors,68,0,0.7799833745607541,0.0,0.4192828816920026,0.2942132165023731,0.039241195602584295,0.1857409088737038,0.29559748427672955,0.09098564385347765,0.1121094166374808,0.4968366207666543
202330,22020,Gordon Hayward,44,0,0.41945938600206056,0.9359859338369368,0.16221910112359553,0.45604815958047057,0.3674255691768827,0.5462668931393546,0.09405374499714123,0.46617409374278457,0.5864227637493233,0.4920205027573841
202331,22020,Paul George,54,1,0.4208371345639137,0.8668417701368991,0.1605805243445693,0.5402309575000338,0.46887017114687873,0.5291993862261937,0.13137665967854645,0.7701326355216911,0.7101626542410906,0.8655005582433942
202397,22020,Ish Smith,44,0,0.3022323319153777,0.5454057046105757,0.08848314606741572,0.23141159680042483,0.34806104578433833,0.31585554981168307,0.08733562035448827,0.18910182405910875,0.15483873814510624,0.5290320397875292
202681,22020,Kyrie Irving,54,1,0.49811782023919116,0.8397007322508756,0.18861839367457345,0.32570348735007365,0.5460095071303478,0.6606191894575323,0.2025390170044258,0.548885297211319,0.8290339977564932,0.6799859405367408
202684,22020,Tristan Thompson,54,0,0.480173729405758,0.0,0.6572513524760716,0.45363271266885724,0.09544565831781245,0.17248849174113184,0.1806429070580014,0.24184817465814923,0.18390931055311072,0.4935574577182319
